record_id,year,employee_id,facility_id,facility_name,country,region,department,gender,ethnicity,job_level,is_leadership,current_salary,training_hours,had_injury,left_company,parental_leave_taken
WF-0017561,2023,EMP-08585,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Male,White,Junior,False,56121.76,28.6,False,True,False
WF-0017562,2023,EMP-08586,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Male,White,Junior,False,37865.62,30.8,False,False,False
WF-0017563,2023,EMP-08587,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Male,Hispanic,Mid-Level,False,68303.41,31.5,False,True,False
WF-0017564,2023,EMP-08588,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Non-Binary,White,Junior,False,32577.93,29.1,False,True,True
WF-0017565,2023,EMP-08589,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Male,White,Senior,False,106409.03,30.3,False,False,False
WF-0017566,2023,EMP-08590,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Male,Asian,Junior,False,52984.26,29.7,False,False,False
WF-0017567,2023,EMP-08591,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Male,Hispanic,Senior,False,97034.56,25.4,False,False,False
WF-0017568,2023,EMP-08592,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Male,Asian,Junior,False,42273.97,34.0,False,False,False
WF-0017569,2023,EMP-08593,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Female,Asian,Mid-Level,False,51880.27,30.9,False,False,False
WF-0017570,2023,EMP-08594,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Male,Hispanic,Junior,False,38858.13,32.1,False,False,False
WF-0017571,2023,EMP-08595,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Male,Asian,Senior,False,82027.51,28.4,False,False,False
WF-0017572,2023,EMP-08596,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Female,White,Senior,False,96290.21,29.6,False,False,True
WF-0017573,2023,EMP-08597,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Male,White,Senior,False,100084.59,29.3,False,False,False
WF-0017574,2023,EMP-08598,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Female,Hispanic,Mid-Level,False,54044.61,33.7,False,False,False
WF-0017575,2023,EMP-08599,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Male,White,Mid-Level,False,70996.05,30.9,False,False,False
WF-0017576,2023,EMP-08600,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Female,White,Mid-Level,False,72587.3,29.5,False,False,False
WF-0017577,2023,EMP-08601,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Female,Asian,Mid-Level,False,57131.63,33.3,False,False,False
WF-0017578,2023,EMP-08602,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Female,Other,Director,True,128885.16,30.4,False,False,False
WF-0017579,2023,EMP-08603,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Male,White,Junior,False,56015.71,27.0,False,False,False
WF-0017580,2023,EMP-08604,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Male,Hispanic,Director,True,150601.9,33.7,False,False,False
WF-0017581,2023,EMP-08605,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Male,White,Manager,True,129359.27,31.4,False,False,False
WF-0017582,2023,EMP-08606,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Female,Asian,Senior,False,103303.13,32.1,False,False,False
WF-0017583,2023,EMP-08607,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Female,Hispanic,Mid-Level,False,73126.15,30.2,False,True,False
WF-0017584,2023,EMP-08608,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Male,Other,Mid-Level,False,73779.69,32.4,False,False,False
WF-0017585,2023,EMP-08609,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Male,Hispanic,VP,True,320361.01,30.2,False,False,False
WF-0017586,2023,EMP-08610,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Male,White,Director,True,173223.16,31.6,True,False,False
WF-0017587,2023,EMP-08611,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Non-Binary,Asian,Junior,False,33675.7,29.8,False,False,False
WF-0017588,2023,EMP-08612,FAC-012,Sao Paulo Operations,Brazil,Latin America,Manufacturing,Female,Asian,Mid-Level,False,53756.15,33.6,False,False,True
WF-0017589,2023,EMP-08613,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Asian,Senior,False,90123.76,33.5,False,False,False
WF-0017590,2023,EMP-08614,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,White,Senior,False,95338.96,28.3,False,False,False
WF-0017591,2023,EMP-08615,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,White,Junior,False,40930.0,32.8,False,False,False
WF-0017592,2023,EMP-08616,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,White,Manager,True,116836.39,31.5,False,False,False
WF-0017593,2023,EMP-08617,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Other,Manager,True,139305.94,29.6,False,False,False
WF-0017594,2023,EMP-08618,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Asian,Junior,False,53970.9,31.3,False,False,False
WF-0017595,2023,EMP-08619,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Hispanic,Manager,True,135907.74,31.6,False,False,False
WF-0017596,2023,EMP-08620,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,Black,Mid-Level,False,56153.14,29.4,False,False,False
WF-0017597,2023,EMP-08621,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,White,Mid-Level,False,57275.54,31.5,False,False,False
WF-0017598,2023,EMP-08622,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Asian,Director,True,189478.78,29.5,False,False,False
WF-0017599,2023,EMP-08623,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Asian,Senior,False,99023.88,26.5,False,True,False
WF-0017600,2023,EMP-08624,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Non-Binary,White,Mid-Level,False,59240.99,34.7,False,False,False
WF-0017601,2023,EMP-08625,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,White,Mid-Level,False,56420.99,31.0,False,False,False
WF-0017602,2023,EMP-08626,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,Hispanic,Senior,False,83792.5,30.9,False,False,False
WF-0017603,2023,EMP-08627,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,Asian,Junior,False,31988.18,30.6,False,True,False
WF-0017604,2023,EMP-08628,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,White,Mid-Level,False,67147.26,30.9,False,True,False
WF-0017605,2023,EMP-08629,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,White,Junior,False,47817.59,32.7,True,False,False
WF-0017606,2023,EMP-08630,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Black,Mid-Level,False,60306.13,32.5,False,False,False
WF-0017607,2023,EMP-08631,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,White,Junior,False,41470.99,32.0,False,False,False
WF-0017608,2023,EMP-08632,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Asian,VP,True,229315.97,29.9,False,True,False
WF-0017609,2023,EMP-08633,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Hispanic,Manager,True,120296.59,34.8,False,False,False
WF-0017610,2023,EMP-08634,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Hispanic,Senior,False,89334.84,30.2,False,False,False
WF-0017611,2023,EMP-08635,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Other,Junior,False,44515.06,32.7,False,False,False
WF-0017612,2023,EMP-08636,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,White,Junior,False,45075.18,31.2,False,False,False
WF-0017613,2023,EMP-08637,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,White,Senior,False,78049.83,34.7,False,True,True
WF-0017614,2023,EMP-08638,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Hispanic,Junior,False,42799.41,32.3,False,False,False
WF-0017615,2023,EMP-08639,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,White,VP,True,313150.51,31.3,False,False,False
WF-0017616,2023,EMP-08640,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,Hispanic,Junior,False,34374.68,26.8,False,False,False
WF-0017617,2023,EMP-08641,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Non-Binary,Asian,C-Suite,True,334818.49,30.4,False,False,False
WF-0017618,2023,EMP-08642,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,Asian,Senior,False,87584.81,32.0,False,False,False
WF-0017619,2023,EMP-08643,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,White,Senior,False,95075.0,33.2,False,True,False
WF-0017620,2023,EMP-08644,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,White,Senior,False,80118.89,29.4,False,False,False
WF-0017621,2023,EMP-08645,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,Hispanic,Senior,False,93281.08,32.7,False,False,False
WF-0017622,2023,EMP-08646,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Black,Mid-Level,False,80881.84,31.1,False,False,False
WF-0017623,2023,EMP-08647,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,White,Senior,False,100040.17,27.3,False,False,False
WF-0017624,2023,EMP-08648,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,White,Junior,False,51216.42,35.2,False,False,False
WF-0017625,2023,EMP-08649,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Hispanic,Manager,True,142717.74,29.2,False,False,False
WF-0017626,2023,EMP-08650,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,White,Senior,False,105807.32,32.7,False,False,False
WF-0017627,2023,EMP-08651,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,Other,Mid-Level,False,67434.33,27.8,False,False,False
WF-0017628,2023,EMP-08652,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,White,Manager,True,93898.51,30.6,False,False,False
WF-0017629,2023,EMP-08653,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Black,Senior,False,112359.64,31.8,False,False,False
WF-0017630,2023,EMP-08654,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,Hispanic,Mid-Level,False,76194.54,28.9,False,False,False
WF-0017631,2023,EMP-08655,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Hispanic,Senior,False,100498.14,30.1,False,False,False
WF-0017632,2023,EMP-08656,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,White,Manager,True,137816.76,34.9,False,False,False
WF-0017633,2023,EMP-08657,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,White,Junior,False,57489.71,30.7,False,False,False
WF-0017634,2023,EMP-08658,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,White,Junior,False,42179.85,30.2,False,False,False
WF-0017635,2023,EMP-08659,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Non-Binary,Other,Mid-Level,False,64801.71,30.0,False,False,False
WF-0017636,2023,EMP-08660,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Asian,Senior,False,96462.84,30.6,False,False,False
WF-0017637,2023,EMP-08661,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,Black,Director,True,153285.41,27.9,False,False,False
WF-0017638,2023,EMP-08662,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,Hispanic,Mid-Level,False,73901.6,29.8,False,False,False
WF-0017639,2023,EMP-08663,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Male,White,Manager,True,135917.55,32.5,False,False,False
WF-0017640,2023,EMP-08664,FAC-012,Sao Paulo Operations,Brazil,Latin America,Engineering,Female,Hispanic,Mid-Level,False,60324.97,29.8,False,False,False
WF-0017641,2023,EMP-08665,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Asian,Junior,False,52153.81,31.3,False,False,True
WF-0017642,2023,EMP-08666,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Asian,Mid-Level,False,70047.99,31.4,False,False,False
WF-0017643,2023,EMP-08667,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Asian,Junior,False,51571.06,31.1,False,False,False
WF-0017644,2023,EMP-08668,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Hispanic,Senior,False,82198.54,32.5,False,False,False
WF-0017645,2023,EMP-08669,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,White,Mid-Level,False,75694.49,,False,True,False
WF-0017646,2023,EMP-08670,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,White,VP,True,328786.25,33.3,False,False,False
WF-0017647,2023,EMP-08671,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,White,Mid-Level,False,57986.52,33.1,False,False,True
WF-0017648,2023,EMP-08672,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Female,Black,Mid-Level,False,65692.52,,False,False,False
WF-0017649,2023,EMP-08673,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,White,Mid-Level,False,78548.7,29.9,False,True,False
WF-0017650,2023,EMP-08674,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Female,White,Junior,False,34271.3,29.3,False,False,False
WF-0017651,2023,EMP-08675,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,White,Director,True,178984.48,31.2,False,False,False
WF-0017652,2023,EMP-08676,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,White,Junior,False,46788.19,30.0,False,False,False
WF-0017653,2023,EMP-08677,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,White,Senior,False,94761.91,30.9,False,False,False
WF-0017654,2023,EMP-08678,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Hispanic,Mid-Level,False,68899.07,33.2,False,False,False
WF-0017655,2023,EMP-08679,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Asian,Manager,True,114205.44,34.1,False,False,False
WF-0017656,2023,EMP-08680,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,White,Junior,False,39616.74,32.4,False,False,False
WF-0017657,2023,EMP-08681,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Asian,Junior,False,37687.43,32.3,False,False,False
WF-0017658,2023,EMP-08682,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Black,Manager,True,109091.45,30.7,False,False,True
WF-0017659,2023,EMP-08683,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Female,Black,Junior,False,48651.57,31.5,False,False,True
WF-0017660,2023,EMP-08684,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Female,White,Junior,False,36094.64,32.4,False,False,False
WF-0017661,2023,EMP-08685,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,White,Junior,False,50726.48,28.5,False,False,False
WF-0017662,2023,EMP-08686,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Black,Junior,False,41414.2,30.7,False,False,False
WF-0017663,2023,EMP-08687,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,White,Director,True,193363.64,30.6,False,False,False
WF-0017664,2023,EMP-08688,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Black,Junior,False,50608.37,34.3,False,False,False
WF-0017665,2023,EMP-08689,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,White,Mid-Level,False,65852.62,31.0,False,False,False
WF-0017666,2023,EMP-08690,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,White,Mid-Level,False,68387.75,31.3,False,True,False
WF-0017667,2023,EMP-08691,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Female,Asian,Mid-Level,False,52085.12,26.3,False,False,False
WF-0017668,2023,EMP-08692,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Female,Asian,Director,True,139842.79,29.4,False,False,False
WF-0017669,2023,EMP-08693,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Non-Binary,White,Mid-Level,False,73233.08,34.2,False,False,False
WF-0017670,2023,EMP-08694,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Asian,Junior,False,46132.02,38.1,False,False,False
WF-0017671,2023,EMP-08695,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Female,Asian,Junior,False,37570.7,31.5,False,True,False
WF-0017672,2023,EMP-08696,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Female,Other,Manager,True,103293.78,30.5,True,False,False
WF-0017673,2023,EMP-08697,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Female,Asian,Mid-Level,False,75104.32,29.7,False,True,False
WF-0017674,2023,EMP-08698,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Asian,Senior,False,87306.03,30.2,False,False,False
WF-0017675,2023,EMP-08699,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Other,Mid-Level,False,81242.21,32.2,True,False,False
WF-0017676,2023,EMP-08700,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,White,Manager,True,127964.47,33.2,False,False,False
WF-0017677,2023,EMP-08701,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Non-Binary,White,Senior,False,86275.07,27.3,False,True,False
WF-0017678,2023,EMP-08702,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Hispanic,Junior,False,36198.24,32.9,False,False,False
WF-0017679,2023,EMP-08703,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Female,Asian,Junior,False,48865.4,34.2,False,False,False
WF-0017680,2023,EMP-08704,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Female,White,Junior,False,43414.82,32.7,False,False,False
WF-0017681,2023,EMP-08705,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Asian,Junior,False,50391.7,33.7,False,True,False
WF-0017682,2023,EMP-08706,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,White,Junior,False,45595.14,31.6,False,True,False
WF-0017683,2023,EMP-08707,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Asian,Junior,False,54926.74,29.9,False,False,False
WF-0017684,2023,EMP-08708,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Black,Director,True,171513.75,32.5,False,False,False
WF-0017685,2023,EMP-08709,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Asian,Senior,False,83975.24,29.8,False,False,False
WF-0017686,2023,EMP-08710,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,White,Mid-Level,False,79663.51,29.8,False,False,False
WF-0017687,2023,EMP-08711,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Hispanic,Senior,False,97005.79,29.2,False,False,False
WF-0017688,2023,EMP-08712,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Non-Binary,White,Manager,True,94981.82,31.5,False,False,False
WF-0017689,2023,EMP-08713,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,White,Junior,False,47000.69,33.2,False,False,False
WF-0017690,2023,EMP-08714,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,White,Manager,True,145390.99,33.5,False,False,False
WF-0017691,2023,EMP-08715,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Hispanic,Senior,False,107404.4,32.5,True,False,True
WF-0017692,2023,EMP-08716,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supply Chain,Male,Black,Manager,True,127019.32,35.6,False,False,True
WF-0017693,2023,EMP-08717,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,White,Senior,False,90499.6,32.4,False,False,False
WF-0017694,2023,EMP-08718,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,Hispanic,Director,True,159460.74,29.8,False,True,False
WF-0017695,2023,EMP-08719,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,White,Junior,False,52853.49,33.0,False,False,False
WF-0017696,2023,EMP-08720,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,White,Mid-Level,False,70221.35,29.1,False,True,False
WF-0017697,2023,EMP-08721,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,Asian,Junior,False,47867.63,29.5,False,False,False
WF-0017698,2023,EMP-08722,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,White,Mid-Level,False,63046.51,33.1,True,False,False
WF-0017699,2023,EMP-08723,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,Asian,Senior,False,88162.76,30.8,False,False,False
WF-0017700,2023,EMP-08724,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,Asian,Mid-Level,False,57835.72,,False,False,False
WF-0017701,2023,EMP-08725,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,Black,Mid-Level,False,69101.83,30.7,False,False,False
WF-0017702,2023,EMP-08726,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,White,Mid-Level,False,51488.41,32.8,False,False,True
WF-0017703,2023,EMP-08727,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,White,Junior,False,47343.59,28.1,False,False,False
WF-0017704,2023,EMP-08728,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,White,Junior,False,35812.2,33.4,False,False,False
WF-0017705,2023,EMP-08729,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,Asian,Senior,False,87456.18,34.0,False,False,False
WF-0017706,2023,EMP-08730,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,White,Junior,False,46869.67,30.7,False,False,False
WF-0017707,2023,EMP-08731,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,White,Director,True,207646.04,30.9,False,False,False
WF-0017708,2023,EMP-08732,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,White,Mid-Level,False,69020.69,35.6,False,False,False
WF-0017709,2023,EMP-08733,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,Asian,Senior,False,111790.66,31.7,False,False,False
WF-0017710,2023,EMP-08734,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,Black,Senior,False,89933.1,29.3,False,False,False
WF-0017711,2023,EMP-08735,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,White,Mid-Level,False,81134.33,31.5,True,False,False
WF-0017712,2023,EMP-08736,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,White,Senior,False,83445.53,32.9,False,False,True
WF-0017713,2023,EMP-08737,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,Asian,Senior,False,88354.77,32.5,False,False,False
WF-0017714,2023,EMP-08738,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,White,Manager,True,141042.46,31.4,False,False,False
WF-0017715,2023,EMP-08739,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,White,Junior,False,44952.88,33.2,False,True,False
WF-0017716,2023,EMP-08740,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,Black,Senior,False,110456.03,30.6,True,False,False
WF-0017717,2023,EMP-08741,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,Asian,Senior,False,83384.31,34.3,False,False,False
WF-0017718,2023,EMP-08742,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,Hispanic,C-Suite,True,441942.19,32.3,False,False,False
WF-0017719,2023,EMP-08743,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,Asian,Mid-Level,False,58308.12,29.0,False,False,False
WF-0017720,2023,EMP-08744,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,Hispanic,Junior,False,39090.44,32.1,False,False,True
WF-0017721,2023,EMP-08745,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,White,Junior,False,56602.72,33.9,False,False,False
WF-0017722,2023,EMP-08746,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,Hispanic,Mid-Level,False,70499.7,31.7,False,False,False
WF-0017723,2023,EMP-08747,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,Hispanic,Junior,False,44986.29,30.0,False,False,False
WF-0017724,2023,EMP-08748,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,Hispanic,Junior,False,33623.32,28.4,False,False,False
WF-0017725,2023,EMP-08749,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,White,Junior,False,45908.28,30.7,False,False,False
WF-0017726,2023,EMP-08750,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Non-Binary,White,Senior,False,80956.55,33.9,False,True,True
WF-0017727,2023,EMP-08751,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,Hispanic,Mid-Level,False,62616.39,33.9,False,False,False
WF-0017728,2023,EMP-08752,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,White,Junior,False,47084.6,35.0,False,False,False
WF-0017729,2023,EMP-08753,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,Other,Mid-Level,False,60627.65,35.0,False,False,False
WF-0017730,2023,EMP-08754,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,Hispanic,Mid-Level,False,73955.79,36.1,False,False,False
WF-0017731,2023,EMP-08755,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,Asian,Director,True,183421.87,31.6,False,False,False
WF-0017732,2023,EMP-08756,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,Asian,Senior,False,84913.17,36.0,False,False,False
WF-0017733,2023,EMP-08757,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,Asian,Senior,False,98958.17,31.0,False,False,False
WF-0017734,2023,EMP-08758,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,Asian,Mid-Level,False,62359.32,27.7,False,False,False
WF-0017735,2023,EMP-08759,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,White,Mid-Level,False,72833.81,31.6,False,False,False
WF-0017736,2023,EMP-08760,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,Black,Junior,False,44150.87,31.3,False,False,False
WF-0017737,2023,EMP-08761,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,White,Junior,False,42512.12,31.5,False,True,False
WF-0017738,2023,EMP-08762,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,White,Mid-Level,False,64427.62,31.8,False,False,False
